id,name,community,degree
facebook.com/groups/1014421416132355,GRUP  JAWAI  BERJUALAN LENGKAP,207,17
facebook.com/groups/1063214680453011,Pemangkat Informasi,207,17
facebook.com/groups/1092864900735943,Jawai INFORMASI,207,17
facebook.com/groups/1220243844675378,JUAL BELI MOTOR AREA SAMBAS - PALOH,207,17
facebook.com/groups/1444744822321029,Sambas Informasi,207,17
facebook.com/groups/1459558034373526,AUTO_groups/1459558034373526,207,17
facebook.com/groups/1487751814861480,Grub Informasi Dan Jual Beli Simpang Empat Sekitarnya,207,17
facebook.com/groups/1537114353229136,Jual Beli Hp Area Tebas & Sekitar nya,207,17
facebook.com/groups/2009754329324598,SANGGAU LEDO INFORMASI (SI - 1),207,17
facebook.com/groups/2171829169574106,SEJANGKUNG INFORMASI (SI),207,17
facebook.com/groups/419953418577840,SUBAH INFORMASI,207,17
facebook.com/groups/441372901486298,SAMBAS INFORMASI (SI),207,17
facebook.com/groups/541002393209280,Semparuk Informasi,207,17
facebook.com/groups/639300679785488,SINGKAWANG INFORMASI (SI),207,17
facebook.com/groups/659646941150638,Tebas Berjualan (KS informasi),207,17
facebook.com/groups/690375128019164,selakau informasi,207,17
facebook.com/groups/760326331575854,JAWAI INFORMASI (JI),207,17
facebook.com/groups/177364412317181,Red MoReNa,1,56
facebook.com/groups/405234264740854,¡¡¡EL PORTAL DEL PERRO...,1,56
facebook.com/groups/634845497347350,Gerardo Fernández noroña 2024-2030 presidente,1,56
facebook.com/groups/836247479890392,Somos Millones Con AMLO,1,71
facebook.com/groups/843560539748594,La 4t avanza con AMLO,1,56
facebook.com/26012226159,Free Republic on Facebook (Free Republic Official),7,12
facebook.com/groups/1950346058577806,We Are Valley Station,7,12
facebook.com/groups/376478454317441,Msnbc news,7,14
facebook.com/groups/3764933386900663,Let’s Go Brandon!,7,12
facebook.com/groups/392416431780316,Fox News,7,12
facebook.com/groups/779019559125936,Laugh until the tears Run down your legs!!,7,12
facebook.com/groups/1615854571783117,PÁUCAR DEL SARA SARA EN LÍNEA,19,7
facebook.com/groups/2020700014887713,Ayacuchanos Ayacuchanas,19,7
facebook.com/groups/293928594448511,JULIACA - Ciudad de los Vientos,19,7
facebook.com/groups/582083365832875,Cecilia Garcia Rodriguez Chapa Tu Choro,19,7
facebook.com/groups/1122400778611231,Superace 777,100,9
facebook.com/groups/740826467997181,Glow Slots | Casino Community,100,9
facebook.com/groups/2057211877821212,"Orionstars, FireKirin, JUWA, Milkyway, Online Gaming",100,15
facebook.com/groups/379845869791871,"Keiko,  Nunca Más!!",19,14
facebook.com/groups/763045464563034,keiko presidenta 2021,19,22
facebook.com/groups/3579572915427870,vecinos de llavallol,8,17
facebook.com/groups/2484395274969136,Noticias de Chilpancingo,1,12
facebook.com/groups/485670151492859,QUINTANA ROO,1,12
facebook.com/groups/704856943504157,Rascacielos Mexico,1,12
facebook.com/groups/2139279022938617,PLATAFORMAS PAGANDO COM BÔNUS NO CADASTRO 2023/2024 XANDYSLOTS,120,24
facebook.com/groups/787350866104161,big Win �,120,24
facebook.com/groups/931834907834679,Jogos de casino Ganhar dinheiro de verdade!,120,52
facebook.com/groups/1042931086206633,Inspirasi OOTD Kekinian,14,92
facebook.com/groups/1101178227940932,Belajar Membuat Donat Empuk dan Menul,14,92
facebook.com/groups/1105664636164186,AUTO_groups/1105664636164186,14,92
facebook.com/groups/1234545866940100,BELAJAR SHOPEE AFFILIATE,14,92
facebook.com/groups/1239640753083888,DESAIN RUMAH MODERN,14,92
facebook.com/groups/1368498466996877,Kumpulan nama bayi perempuan & laki laki,14,92
facebook.com/groups/140377678264955,RACUN SHOPEE 🛍,14,92
facebook.com/groups/1414702429095905,USTAZAH OKI SETIANA DEWI LOVERS,14,92
facebook.com/groups/1492612854327972,Kumpulan MakeUp Harian dan Rias Pengantin Indonesia,14,92
facebook.com/groups/1512615488926261,OOTD Hijab Indonesia,14,92
facebook.com/groups/155308589241404,INFO RACUN SHOPEE,14,92
facebook.com/groups/175312350474537,RACUN SHOPEE PROMO,14,92
facebook.com/groups/1813124445506283,Racun Shopee Check✨💞🛍,14,92
facebook.com/groups/2103752942993995,OOTD Remaja Kekinian,14,92
facebook.com/groups/218562856965554,OOTD KONDANGAN 📷,14,92
facebook.com/groups/2403525029876119,DOA DOA BAIK ISLAMI,14,92
facebook.com/groups/2689709217840419,Outfit Remaja Kekinian💞,14,92
facebook.com/groups/2974330139354518,SYAFAAT RASULULLAH ﷺ,14,92
facebook.com/groups/319239626813883,Ootd remaja kekinian,14,92
facebook.com/groups/368598683349712,AUTO_groups/368598683349712,14,92
facebook.com/groups/387244755997102,KUMPULAN RIAS PENGANTIN SE-INDONESIA ( FORUM KECANTIKAN MODERN ),14,92
facebook.com/groups/410800357694293,Perabot Rumah Tangga,14,92
facebook.com/groups/463687730776538,RACUN SHOPEE BEBAS POST🌻🛒,14,92
facebook.com/groups/485937790272432,OOtd SIMPle 🦋,14,92
facebook.com/groups/506968096528412,Ootd Hijabers,14,92
facebook.com/groups/549350299611359,"INSPIRASI kondangan,kebaya modren  & anak muda",14,92
facebook.com/groups/5498243913523898,OOTD KONDANGAN,14,92
facebook.com/groups/577977653722660,Inspirasi OOTD Remaja Kekinian,14,92
facebook.com/groups/676028456305855,Mood Ciwi- Ciwi 🦋,14,92
facebook.com/groups/757704651601645,REKOMENDASI BARANG SHOPEE,14,92
facebook.com/groups/770434820799415,Inspirasi Dress Pesta dan Bridesmaids Kekinian,14,92
facebook.com/groups/103260283347404,Conservative Activity News,7,16
facebook.com/groups/1314939062232579,Impeach Biden,7,16
facebook.com/groups/1879873248959561,TEAM TRUMP USA,7,16
facebook.com/groups/2247491262004054,Club 45 INC,7,16
facebook.com/groups/2297771296988921,I-4 Corridor 4 TRUMP,7,16
facebook.com/groups/232701148325317,Impeach Joe,7,16
facebook.com/groups/316796925520020,Florida Conservative Republicans - People’s Grassroots Campaign,7,16
facebook.com/groups/423400994778858,Republican,7,16
facebook.com/groups/475400133113103,OILFIELD WORKERS FOR TRUMP 2024,7,16
facebook.com/groups/51232664482,SOUTH FLORIDA Right Side Politics,7,16
facebook.com/groups/591436461213575,Seminole County Conservatives,7,16
facebook.com/groups/6280474778,Republican Liberty Caucus of Florida,7,16
facebook.com/groups/377355269080978,"Venezuela amiga de Rusia,China,Iran",8,9
facebook.com/groups/1038500857042684,MARIAM DJAFOULE & SEGANO,40,43
facebook.com/groups/1137696963639940,Modèle de pagne et de coiffure africaine,40,43
facebook.com/groups/1281688538955880,Moïse mbiye ministries,40,43
facebook.com/groups/1365019467212248,Modèles de pagnes e tresse africaine �,40,43
facebook.com/groups/1513175395784802,"Vente pagne chaussures sacs, habille et les accessoires de cuisine",40,43
facebook.com/groups/1575861316596012,Modèle robe enfants,40,43
facebook.com/groups/1653080514875807,Petit Secret de Femmes,40,43
facebook.com/groups/172872183356456,MODE AFRICAINE,40,43
facebook.com/groups/202038904910583,Atelier de couture ... Ebenezer haute Couture.🇲🇱,40,43
facebook.com/groups/242745704428222,"Vente des greffes indien, brésilienne, péruvienne en ligne",40,43
facebook.com/groups/390572542450425,Emy Dany Bassong,40,43
facebook.com/groups/408483330902777,Vente de vêtements chaussures en ligne,40,43
facebook.com/groups/691890858938687,Robe 2000 et 2500,40,43
facebook.com/groups/7105875019429960,☺Aéroport des mèches et perruques ☺,40,43
facebook.com/groups/753790389244913,Sacs et chaussures de toutes catégories à partir de 2000f,40,43
facebook.com/groups/929456334575439,RIMAS de AMOR,40,43
facebook.com/groups/1269000543968622,Matt Rife Fans ❤️,22,5
facebook.com/groups/1280077746720089,Matt Rife Official,22,5
facebook.com/groups/4022341947850139,"FreePlay/Orion Stars, Fire Kirin, Juwa, Vpower, Daily Bonus",100,17
facebook.com/groups/527977742804812,All FREE PLAY,100,17
facebook.com/groups/317290087820867,Plataformas pagando muito 🤑 Slots com bônus no cadastro 💰,120,8
facebook.com/groups/802336989937850,AMLO y OBRADORISTAS,1,13
facebook.com/92239399265,The Epoch Times,9,14
facebook.com/groups/956882734409809,Stoppa Islamiseringen Av Sverige,10,6
facebook.com/groups/604246876270916,Портал української діаспори / Portal Ukrainian diaspora,13,1
facebook.com/groups/689059981480250,Solo Molinos y Diana Turbay,6,12
facebook.com/groups/398159117475550,Massa presidente 2023,8,1
facebook.com/groups/873878532801307,НОВИНИ ЧЕРКАЩИНИ,13,37
facebook.com/groups/867667384067875,Tu Voz es la Transformación,1,16
facebook.com/groups/498244723696122,Cidade Alerta Sao Jose Da Lapa,2,5
facebook.com/groups/959354287595083,PASAR KRAS KEDIRI,16,15
facebook.com/groups/834209099927202,ZACHRÁŇME SLOVENSKO - AKTÍVNI OBČANIA,5,30
facebook.com/groups/760476518047971,JUAL BELI PART VARIASI MOTOR KEBUMEN,17,6
facebook.com/groups/782847292572916,SOY ANTIBUKELE,18,6
facebook.com/groups/1698816893669930,Museu Esportivo,20,1
facebook.com/groups/978597976006061,Tianguis Tonala,21,159
facebook.com/groups/828426780983418,BULUKUMBA DAGANG.,23,3
facebook.com/groups/598418150306987,Carta abierta,1,14
facebook.com/groups/917100545080420,Ponè Cuarta,8,4
facebook.com/groups/928460647637856,Carla Zambelli (Oficial),2,9
facebook.com/groups/748289725922733,MEXICO/POTENCIA MUNDIAL,1,10
facebook.com/groups/970052006364657,REPUBLICANOS POR DERECHO,19,22
facebook.com/97718196244,Prima COOL,5,15
facebook.com/groups/294368351194945,Esta Boca es mia Seguidores oficial ::,24,1
facebook.com/groups/2027853320783678,ENQUANTO ISSO EM CALDAS NOVAS#DE TUDO UM POUCO,25,7
facebook.com/groups/872628699532341,VILA MASCOTE - o bairro mais charmoso de São Paulo,26,10
facebook.com/groups/602440547176729,My Polacy  Przeciwnicy PIS-u,11,9
facebook.com/groups/632657653964778,Abagore  n'Abapfubuzi b'i Kigali,15,1
facebook.com/groups/946189438811266,Amigos de Rafael Correa,6,34
facebook.com/groups/733058186752704,Abusos del Esmad y la Policía en Colombia,27,1
facebook.com/groups/817408705805208,COMPTEUR REEL : Qui Sont Les Manifestants Des Libertés VS Pass sanitaire,28,1
facebook.com/groups/509827473127469,Ted Cruz Memes +,29,1
facebook.com/groups/782707065615014,The National Strategic Stockpile of Memes and Satire,11,4
facebook.com/groups/977555362734682,jual beli motor purworejo,17,12
facebook.com/groups/751376825027624,Blogger ✔️,31,10
facebook.com/groups/516436762615350,Dr Hans-Georg Maaßen für Kanzler,32,2
facebook.com/102325948231696,W2Informatik Wissen.Du.Da,33,1
facebook.com/groups/572541882953175,Chujník,5,4
facebook.com/groups/384091895343712,DEMOS UM VOTO ÚTIL E BARRAMOS O INÚTIL.,2,6
facebook.com/groups/451066448927025,EU SOU 22,2,7
facebook.com/groups/952278891572332,PASAR PEMDA CIKAMPEK,34,10
facebook.com/groups/420876978272780,Jual Beli Motor Kebumen,17,6
facebook.com/groups/852025982253813,NEMO - No Embargo Cuba Movement,6,11
facebook.com/groups/73915624008,Dom Giordano,7,1
facebook.com/groups/1650501091723591,für Linke,36,3
facebook.com/groups/815928372177731,EVANGÉLICOS E PATRIOTAS! 🙏🇧🇷,2,32
facebook.com/groups/627906577719597,DULOR KECAMATAN MOJO KEDIRI,16,8
facebook.com/groups/843549245700459,CEL BELELLI 2...ENQUANTO ISSO EM CALDAS NOVAS E GOIÁS,37,1
facebook.com/501437599892705,Morgan County Community Cats,38,1
facebook.com/groups/1392615197707840,Pro všechny lidi na fb,5,8
facebook.com/groups/572825049463622,VECINOS DE ALEJANDRO KORN,8,2
facebook.com/groups/815075831955127,Norge Først <3,39,15
facebook.com/groups/797399877443234,location saisonnière,40,10
facebook.com/groups/472249827149469,PECINTA ABAH ANOM SURYALAYA,14,3
facebook.com/groups/997395144090858,Mitologia greca,3,320
facebook.com/groups/832660793557957,"NEI til EU-EØS-Schengen-ACER. JA:Grensekontroll,Sjølvråderett,Suverenitet",39,5
facebook.com/groups/494395637699671,Community 13 Member 13933,13,2
facebook.com/groups/590497747627981,Nos Oponemos al Establishment!,8,4
facebook.com/groups/956615517765575,INFO LOWONGAN KERJA BITUNG,35,2
facebook.com/groups/993393670807990,Orgullo Kirchnerista (Somos 15.000 | Grupo De VLV - Viralizando La Verdad),8,180
facebook.com/groups/752197388583244,SOMOS MAS EN MILAN,8,7
facebook.com/groups/434825884529823,Los primeros Tucumán.,8,1
facebook.com/groups/748743972144910,Dobra Zemlja,43,4
facebook.com/143423336065618,Veci Verejné,44,1
facebook.com/groups/331478971512390,Unión Vecinal Sta Clara del Mar,8,1
facebook.com/groups/847589289689824,Certified Female Rappers🤎🥹,15,34
facebook.com/groups/514118721999024,Bubuhan dangsanak SUNGAI KAPIH dan sekitarnnya,46,1
facebook.com/groups/455818001499958,jual beli motor bekasi cibitung cikarang,47,4
facebook.com/groups/970497957020414,"❤️ PiS to nie ludzie, to ideologia kłamstwa, złodziejstwa i chamstwa.",11,164
facebook.com/groups/737500010249876,GROUP INTAMA Z'A YESU!!!!!!!!,15,9
facebook.com/groups/929134917622550,PRESIDENTE BOLSONARO (OFICIAL),2,12
facebook.com/groups/899384780125834,✌ANIBAL ✌,8,8
facebook.com/groups/48621407092,Anderson County Republican Party,48,3
facebook.com/groups/861395821435907,Nama Bayi Islam Unik,14,23
facebook.com/groups/1976467832488195,"Jair BOLSONARO, o MITO 2022.",3,1
facebook.com/groups/496732930516729,Jual Beli Motor Bekas Karawang dan Sekitarnya,34,4
facebook.com/groups/592944774659227,Todo Cuartel V,8,2
facebook.com/groups/253526771984473,#PLOMO19,49,1
facebook.com/775584332526236,POLSKA / POLACY,50,1
facebook.com/groups/998645471561065,NIGERIA ARMY 86RRI RECRUITMENT INTAKE.. 2023..,15,5
facebook.com/groups/677553050209029,Lula 2022,2,1
facebook.com/groups/762311377117202,Daily News/Լուրեր,31,12
facebook.com/groups/523564697825868,Fernanda tapia,51,1
facebook.com/groups/903771289663335,IDEMO NA ULICU,52,1
facebook.com/580044049155921,Reviva Itapê,2,1
facebook.com/groups/776090912470487,"PATRIOTAS EM AÇÃO, CURITIBA",2,12
facebook.com/groups/910975439414389,JUAL BELI DEMANGSARI JATIJAJAR,17,3
facebook.com/groups/718350925599171,Aeropuerto Felipe Ángeles en Santa Lucía,1,1
facebook.com/groups/4386076131453381,MAESTROS DE LA CONSTRUCCION COLOMBIA,6,2
facebook.com/groups/956701604359197,RESISTÊNCIA - ⭐️,2,30
facebook.com/groups/913197622135196,REDES SOCIALES. EL 5TO PODER BOLIVIANO!!!!!!,2,6
facebook.com/groups/94218196361,GENTE DE ROTA (CÁDIZ),19,14
facebook.com/groups/676799909082310,"RESISTÊNCIA CONTRA AÉCIO NEVES, BOLSONARO E SÉRGIO MORO",2,6
facebook.com/groups/310387026431332,UCRAINI A NAPOLI,53,1
facebook.com/groups/2529092060541307,🌺РІЗНЕ🌹ПРИВІТАННЯ💐ПОБАЖАННЯ🌷,54,2
facebook.com/groups/930064353737938,UNION POR LA PATRIA DEL OESTE,8,28
facebook.com/groups/920448995132781,MARKETPLACE SOLO,55,30
facebook.com/groups/862013751390854,FAAN KARETA MOTOR,56,14
facebook.com/groups/667098740521302,JABATAN NETIZEN NEGARA 🇲🇾 (OFFICIAL),42,3
facebook.com/groups/760134941019497,Cristina Última esperanza 2023,8,2
facebook.com/groups/485817822282215,"Liberal Insanity News, Memes & Screenshots",7,2
facebook.com/groups/567585303322568,WT WONG TULUNGAGUNG,16,6
facebook.com/groups/876830152402969,PT com Dilma e Lula a salvação do Brasil,2,46
facebook.com/groups/192777898010761,"Barrios Zona Sureste Solidaridad, Primera Junta,Sanidad ,La paz, otros",8,1
facebook.com/groups/946589802495554,NLD အမေစုချစ်သူများ ထောက်ခံသူများ,57,21
facebook.com/groups/815474896586881,Beto Coral,6,3
facebook.com/groups/1139050633716541,<•Haksolok Ho Mode Gratis•>��,56,1
facebook.com/groups/966887263736079,Lula de novo no coração do Povo,2,38
facebook.com/groups/976818175772426,MEXICAN@S UNID@S,1,46
facebook.com/groups/696194488643200,Es Claudia Sheinbaum,1,1
facebook.com/groups/806740759842661,🔥2024 Nayib Bukele Presidente 🔥,18,2
facebook.com/groups/824710497595077,Sveriges folk kräver yttrandefrihet och demokrati,10,5
facebook.com/groups/289693145491490,#Bolsonaro Sempre 🇧🇷,2,3
facebook.com/groups/533423840008809,STOP . . . BIFACHA,19,6
facebook.com/groups/903412679677284,Mercado libre grand bourg,8,4
facebook.com/groups/994121833937465,MERCADO LIBRE PLAYA DEL CARMEN OFICIAL,21,170
facebook.com/groups/943605735761581,OPRAVDOVÁ DEMOKRACIE,5,1
facebook.com/groups/531679737716064,mercado central,61,2
facebook.com/groups/611500239422042,"Para frente, Paraíso!",2,11
facebook.com/groups/408357202701232,ИСТИНАТА С  ДОКУМЕНТИ,13,7
facebook.com/groups/973881580105210,Grupo Apoiadores Do Brasil,2,4
facebook.com/groups/384138282872976,APR FC ZONE ONE FAN CLUB,15,6
facebook.com/groups/986994415438241,INFO SLOT GACOR 2023,62,8
facebook.com/groups/937936983073227,Forum Jual Beli Gorontalo ( Area Kota Gorontalo dan sekitarnya),63,10
facebook.com/groups/283940538770683,NUEVAS IDEAS SOMOS TODOS,18,1
facebook.com/groups/2010159369210377,BOLSONARO 2026 A ÚNICA SAÍDA,64,2
facebook.com/groups/592974447870596,Right Wing Granny,7,3
facebook.com/groups/996098280725613,CAMINHONEIROS  PATRIOTAS DO BRASIL,2,4
facebook.com/groups/572875746855536,CARLA GARCIA RUMBO AL CONGRESO,65,1
facebook.com/groups/684991668702612,VILLA CELINA TALLERES Y FABRICANTES 🌍,8,3
facebook.com/groups/903480626349526,"CLASIFICADOS VILLA ALLENDE, UNQUILLO, RIO CEBALLOS SIERRAS CHICAS",8,21
facebook.com/groups/789507291062858,Compra y venta de Posadas,8,1
facebook.com/groups/557409412416513,Ľuboš Blaha / UMLČANÝ,66,2
facebook.com/groups/731639411707489,Fans club de FOFANA JEUNE BOSS �,40,9
facebook.com/groups/952818321831843,Jual beli motor karawang cikampek,34,6
facebook.com/groups/417994176006894,Jual beli hp CiseengParungPutat nutug dan sekitar nya,67,3
facebook.com/groups/1518493025109504,KC Chiefs NFL,68,3
facebook.com/groups/945157658956393,Монастирище.Корисно і цікаво.,13,20
facebook.com/groups/526014180856081,Αγωνας μαζι με τον Αλεξη Τσιπρα....,70,1
facebook.com/groups/498490263570892,Fans de graciana peñafort colombi,8,7
facebook.com/groups/947725015371297,Grupo Internacional Anti Televisa,1,96
facebook.com/ikrussss,Александр Барабошко,13,28
facebook.com/groups/453942232751586,Kana Nicko nunguni boys band,15,2
facebook.com/groups/979456535408249,Life in Івано-Франківськ,13,1
facebook.com/groups/746752292065079,NOTICIAS PLAYA DEL CARMEN (OFICIAL),1,4
facebook.com/groups/992840384640781,yo vendo todo cordoba,8,2
facebook.com/groups/385933471494030,Valença em Debate,2,2
facebook.com/groups/1353451411497778,VLASTENCI A PŘÁTELÉ ZDRAVÉHO ROZUMU,5,10
facebook.com/groups/946401239446696,MERLO COMPRA Y VENDE DE TODO,8,10
facebook.com/groups/793338350731268,TODOS CONTRA BELEN ESTEBAN,19,4
facebook.com/groups/969549803103759,JUAL BELI MOTOR CILACAP KROYA BANYUMAS,17,4
facebook.com/739819489712030,Les gilets jaunes de France,71,3
facebook.com/groups/989692571738641,Todo Por Mi Hija - Capítulos Completos - Español (Serie Turca),21,139
facebook.com/groups/856645784395051,Peken Online Gerokgak,72,3
facebook.com/groups/572460273643482,noticias San luis,8,3
facebook.com/groups/720480731420493,Curitiba Contra o PT,2,8
facebook.com/groups/855250672161253,Populares✊❤️🤞 🔨⛏️⚒️🛠️,45,2
facebook.com/groups/977050206142493,Nyaxo vs Nsabi comedy,15,43
facebook.com/groups/860387697430272,Frente Ciudadano CABA,8,21
facebook.com/groups/197529160281620,Komunitas Anak Pace (KAP),16,3
facebook.com/groups/892827524085605,CLASIFICADOS POPAYAN Y EL CAUCA Dep,6,11
facebook.com/groups/985335222825092,La mélodie du Miel,12,70
facebook.com/groups/270691286924679,JUAL BELI PART VARIASI & LAMPU VARIASI KEBUMEN,17,6
facebook.com/groups/975362849260657,"SUNGAI BESAR, SABAK BERNAM, SEKINCAN",42,33
facebook.com/groups/589964678482042,PORTAL MARISA (POHUWATO),73,2
facebook.com/groups/857818281063611,Jual Beli Online Bitung,35,20
facebook.com/groups/166016608324372,Brigantine NJ Community,74,1
facebook.com/groups/867272313351209,Masons of Z.R.A.D.A.(Самое Тайное Сообщество Фейсбука),13,14
facebook.com/groups/891832637834412,Divina shopping,40,8
facebook.com/groups/667319693315538,compra y venta catamarca,8,4
facebook.com/groups/991025124590790,ARGENTINA ES LIBERAL ...✊🇦🇷🦁,8,14
facebook.com/groups/437585016452246,no votamos al pro. no queremos a Macri,8,1
facebook.com/groups/927027114140809,Jual beli motor bekas lokasi kediri Harga Berkisar 5 jt kebwah...,75,12
facebook.com/groups/265801221406228,Bojkotta TV4,10,2
facebook.com/groups/944117545669850,UNIDAD CFK MISIONES CORRIENTES  ENTRE RIOS FRENTE PATRIOTA.,8,20
facebook.com/groups/896191110803694,Čechoslováci spojme se v jednotě je síla 🇨🇿,5,5
facebook.com/groups/946522425372044,PTRJ,2,12
facebook.com/groups/886217268125299,"Fora petistas, corruptos, bolivarianos, comunistas, picaretas, assassinos",2,16
facebook.com/groups/414600848897021,ESTADO DO TAPAJÓS E SANTARÉM COM BOLSONARO 2018!,76,1
facebook.com/groups/329228733755353,A Privataria Tucana,2,12
facebook.com/groups/294355011095073,Еврейский юмор))),13,3
facebook.com/groups/174909199865448,Sanjuaninos en alerta,8,1
facebook.com/groups/667508240739632,El general milei,78,3
facebook.com/groups/724566261528995,Marudu Voice!,42,3
facebook.com/groups/930001023715697,Кримінальне Прикарпаття,13,10
facebook.com/groups/1747171555379592,🇺🇦 ГРОМАДА 🇺🇦,13,1
facebook.com/groups/799901840196202,Elof Emb,39,8
facebook.com/groups/783053158452052,Enquanto isso em Caldas Novas,25,10
facebook.com/groups/964337133591258,🇧🇷BRASIL PÁTRIA AMADA🇧🇷,2,64
facebook.com/groups/620766388575973,SOLIDARNIE ZJEDNOCZONA OPOZYCJA,11,9
facebook.com/groups/701654207281309,¿COMO VA MONIQUIRA?,6,6
facebook.com/groups/384055485125776,"SAN JUSTO ,I. CASANOVA.V. LUZURIAGA,R.CASTI..C. EVITA,R.MEJIA,MORON,TABLADA",79,3
facebook.com/groups/910349859442003,SONSON AL DÍA,6,17
facebook.com/groups/733966757811699,Calderón,80,1
facebook.com/groups/947175232446344,CHISMES ALAMO EL ORIGINAL,1,11
facebook.com/groups/308001473791632,VECINOS DE MARISCAL CÁCERES - S.J.L.,65,2
facebook.com/groups/396611647879865,sandakankini viral,42,4
facebook.com/groups/360802434075803,CIBER PERONISMO,8,7
facebook.com/groups/681577405287067,BANCAMOS AL KUMPA LUIS DELIA  CARAJO...!!,8,11
facebook.com/groups/542664880481497,PACTO HISTORICO POR LA HUILENSIDAD,6,4
facebook.com/groups/1248677178481568,ΣΤΗΡΙΖΟΥΜΕ ΤΟ ΕΡΓΟ ΣΥΡΙΖΑ ΣΤΗΝ ΥΓΕΙΑ,70,1
facebook.com/groups/184090592535104,Советы. Контакты. ЛЕЙПЦИГ,13,2
facebook.com/groups/986680704762134,Lulista - PT - @,2,19
facebook.com/groups/513809362396060,"VICENTE GUERRERO, ZAACHILA, OAXACA.",1,20
facebook.com/groups/953602328453106,Community 42 Member 14081,42,33
facebook.com/groups/907598892646931,"Українське Сонце - Українське серце, Українська мова, Душа Українська)))V",13,10
facebook.com/groups/693585731596655,Fabíola Gadelha News,2,8
facebook.com/groups/951712038180922,Dukomeze Urukundo Nyakuri,15,33
facebook.com/groups/643975456306255,Sabah INFO,42,6
facebook.com/groups/251796278541598,LES AMIS DE MOISE KATUMBI CHAPWE A LONDRES(UK),40,1
facebook.com/groups/890893468095002,Рокитнівщина без цензури!!,13,3
facebook.com/groups/936475283041625,"Děkujeme Maďarsku , děkujeme panu Orbánovi",5,1
facebook.com/groups/871437706355696,ၵၢၼ်ၽွမ်ႉႁူမ်ႈ ၵူၼ်းတႆး လႄႈ ၵူႈၽၢႆႇၵူႈၸုမ်း,77,6
facebook.com/932305716928182,The Epoch Times Australia,9,6
facebook.com/groups/643952059283910,"Compra, Vende y Permuta Puerto Madryn",8,6
facebook.com/386199601948728,UGJ83 (Union des Gilets Jaunes 83),82,2
facebook.com/groups/969122310186036,Correistas de Corazón,6,16
facebook.com/groups/271018473802726,Sanningen Om Klimatet,83,1
facebook.com/groups/965082890339169,Kiss Fm 102.3  kigali's number one hit's music station,15,14
facebook.com/groups/900794606923497,"МАЛИН - РІДНИЙ КРАЙ（Оголошення,новини,знахідки,віддам,куплю,продам）",13,7
facebook.com/groups/765241193551206,Servidores de Barueri - Unidade na Luta,2,21
facebook.com/groups/950957245434412,MEMES VS PIADAS,2,3
facebook.com/groups/715446508494819,STOP CHEMTRAILS akcje przeciw geoinżynierii,85,1
facebook.com/groups/871891093761382,PATRICIA BULLRICH PRESIDENTE,8,7
facebook.com/groups/382398808908358,O Canal do Trabalhador! M & T,2,2
facebook.com/groups/178594062942705,Ventas Medellín-Antioquia,6,3
facebook.com/groups/410379609515072,МИСИЯ ЗЕЛЕНСЬКОГО 2,86,1
facebook.com/groups/543264116438127,Моя вера православная,32,1
facebook.com/groups/972445833655357,"jual beli fiz r bangkalan,sampang,pamekasan,dan sekitarnya",69,59
facebook.com/groups/864013303964804,AMLO MORENA 2018-2024,1,15
facebook.com/groups/862466844579455,ရႊက္သစ္ မူရင္း  GP,87,26
facebook.com/1449323025317030,Expressen Story,88,1
facebook.com/groups/858351734258074,"# LULISTAS, HERÓIS DA RESISTÊNCIA.",2,28
facebook.com/groups/807989840000392,Atibaia Plural,89,1
facebook.com/groups/712959559129058,Группа Мариуполь City,13,3
facebook.com/groups/701729359917616,ArmPortal,31,4
facebook.com/groups/811304142639105,_Renova Brasil _,2,3
facebook.com/groups/747072106682062,Papua New Guinea and China Friendship Community,90,1
facebook.com/groups/414446125813580,Informações de Santarém e Região,91,3
facebook.com/groups/893594321252249,Neue AfD-Gruppe.  🖤❤️💛,32,28
facebook.com/groups/544610739852410,El club del webeo 😎👍🏼,8,6
facebook.com/groups/860713191769425,Trabajos Hoy En Santa Cruz,92,13
facebook.com/groups/1665575870339193,JUAL BELI DAERAH MATARAM,93,1
facebook.com/groups/3463799410329771,JUAL BELI MOTOR PLAT G,94,8
facebook.com/groups/644389806396911,Motivasaun  Domin❤️,56,1
facebook.com/groups/464380271783083,venda de máquinas de costura industrial,2,5
facebook.com/groups/975880599262919,Game news,95,3
facebook.com/groups/808460839835636,အတိတ္စာရြက္မ်ားစုစည္ရာ,87,24
facebook.com/groups/540640249430892,INFO BISNIS & WIRAUSAHA,96,4
facebook.com/groups/384179542736422,O Senhor é meu Pastor 🙏,81,1
facebook.com/groups/781554928863010,ÉVIDENCE,97,9
facebook.com/groups/982833398894430,RBA & RTV,15,11
facebook.com/groups/768980577051538,Donald J Trump is still our president!!,7,2
facebook.com/groups/279114819924534,El Mashi  E S C A N O R,6,6
facebook.com/groups/882036941883899,"BRIGADIANOS-SOMOS SERVIDORES DE ESTADO, NÃO DE PARTIDOS OU POLITICOS:",2,2
facebook.com/groups/881406455393954,Bolivia Libre de Masistas,2,7
facebook.com/groups/683458288999889,Andrés,6,20
facebook.com/groups/549248988487806,AVIS DU PUBLIC1,40,4
facebook.com/groups/706563246509405,Frases hermosas,1,6
facebook.com/groups/942129223007842,CARA CEPAT LUNAS HUTANG,41,42
facebook.com/groups/927032640716004,Feria americana nuevo y usado Entre Amigos Compra-Venta Mendoza,8,6
